
=== WALL TIME ===
label                                             ms    tflops  valid  regs  bars
sm_pct                     93.35           94.14           89.90           89.97           93.30           94.19           92.76           94.14           93.50           94.50           92.76           93.68           93.43           91.67           93.16           92.77           93.97           94.01           93.23           92.42           93.70           93.86           92.63           93.81           94.35           94.35           93.83           94.57           93.41           94.48           92.49           93.27           89.53           89.56           90.10           89.43           90.03           90.41           92.88           93.92           92.82           93.72           92.56           93.58           92.71           93.56           93.81           94.26           93.96           94.01           93.75           93.04
shared_pct                 92.52           93.51           89.05           89.25           92.52           93.53           92.02           93.56           92.75           93.90           91.97           93.00           92.63           90.87           92.50           92.00           93.35           93.37           92.39           91.63           93.07           93.20           91.83           93.18           93.56           93.72           93.11           93.98           92.63           93.85           91.44           92.53           88.66           88.71           89.43           88.59           89.35           89.66           92.09           93.33           92.04           93.14           91.69           92.82           91.92           92.99           92.96           93.58           93.11           93.29           93.00           92.28
lsu_pct                     1.41            1.21            1.36            1.16            1.41            1.21            1.40            1.21            1.41            1.22            1.40            1.21            1.41            1.39            1.20            1.40            1.21            1.21            1.41            1.40            1.21            1.21            1.40            1.21            1.43            1.22            1.42            1.22            1.41            1.22            1.82            1.48            1.35            1.35            1.16            1.35            1.16            1.16            1.40            1.21            1.40            1.21            1.40            1.20            1.40            1.21            1.42            1.21            1.42            1.21            1.42            1.20
miorq_rd_pct                5.39            5.32            5.19            5.08            5.40            5.33            5.37            5.33            5.40            5.33            5.37            5.30            5.39            5.31            5.27            5.37            5.32            5.30            5.40            5.35            5.30            5.31            5.36            5.31            5.46            5.34            5.43            5.34            5.41            5.35            6.70            6.15            5.16            5.16            5.08            5.15            5.08            5.10            5.36            5.31            5.35            5.30            5.34            5.28            5.35            5.28            5.41            5.33            5.42            5.31            5.40            5.22
miorq_wr_pct                5.39            5.32            5.19            5.08            5.40            5.33            5.37            5.33            5.40            5.33            5.37            5.30            5.39            5.31            5.27            5.37            5.32            5.30            5.39            5.35            5.30            5.31            5.36            5.31            5.46            5.34            5.43            5.34            5.41            5.35            6.70            6.15            5.16            5.16            5.08            5.15            5.08            5.10            5.36            5.31            5.35            5.30            5.34            5.28            5.35            5.28            5.41            5.33            5.42            5.31            5.40            5.22
warps_act                   7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            7.00            5.00            7.00            5.00            5.00            7.00            7.00            5.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            7.00            5.00            7.00            5.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00
cyc_act                    1.89M           1.87M           1.89M           1.87M           1.88M           1.86M           1.88M           1.86M           1.88M           1.86M           1.89M           1.86M           1.88M           1.88M           1.86M           1.89M           1.86M           1.86M           1.89M           1.89M           1.86M           1.86M           1.89M           1.86M           1.88M           1.86M           1.87M           1.85M           1.88M           1.86M           1.89M           1.87M           1.90M           1.89M           1.87M           1.89M           1.87M           1.88M           1.88M           1.87M           1.88M           1.86M           1.89M           1.87M           1.88M           1.86M           1.89M           1.86M           1.89M           1.86M           1.87M           1.86M
inst_exec                 71.87M          66.54M          70.74M          65.83M          74.37M          68.09M          74.37M          68.09M          74.07M          67.74M          74.35M          68.07M          73.72M          74.37M          68.10M          74.39M          68.10M          67.45M          74.38M          74.35M          68.07M          68.10M          74.35M          68.06M          74.37M          68.11M          75.50M          68.67M          74.36M          68.07M          80.95M          72.62M          71.78M          71.73M          66.80M          71.77M          66.85M          66.85M          72.38M          66.93M          73.43M          67.58M          72.70M          67.02M          72.62M          67.03M          71.30M          66.10M          71.84M          66.52M          77.30M          70.13M
warps_elig                  0.07            0.06            0.07            0.06            0.07            0.06            0.07            0.06            0.07            0.06            0.07            0.06            0.07            0.07            0.06            0.07            0.06            0.06            0.07            0.07            0.06            0.06            0.07            0.06            0.07            0.06            0.07            0.06            0.07            0.06            0.08            0.07            0.07            0.07            0.06            0.07            0.06            0.06            0.07            0.06            0.07            0.06            0.07            0.06            0.07            0.06            0.07            0.06            0.07            0.06            0.07            0.07
regs                      158.00          159.00          163.00          163.00          161.00          163.00          161.00          163.00          161.00          163.00          161.00          163.00          161.00          161.00          163.00          161.00          163.00          163.00          161.00          161.00          163.00          163.00          161.00          163.00          161.00          163.00          158.00          160.00          161.00          163.00          158.00          160.00          187.00          186.00          210.00          187.00          210.00          210.00          160.00          159.00          159.00          162.00          158.00          160.00          158.00          159.00          158.00          160.00          158.00          159.00          158.00          160.00
occ                          n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
smem_wf                   16.45M          15.54M          17.55M          16.35M          17.19M          16.85M          17.15M          16.75M          17.01M          16.64M          16.95M          16.64M          17.31M          17.20M          16.91M          17.02M          16.57M          16.93M          17.24M          17.17M          16.86M          16.84M          17.09M          16.70M          17.37M          16.94M          17.67M          17.67M          16.89M          16.55M          17.10M          16.09M          17.81M          17.87M          16.44M          17.97M          16.51M          16.56M          15.86M          15.55M          15.88M          15.59M          17.56M          16.69M          15.97M          15.72M          17.05M          16.31M          16.99M          16.38M          18.65M          18.45M
smem_ld_wf                  2.1K            1.7K            2.1K            1.7K            2.0K            1.7K            2.0K            1.7K            2.1K            1.7K            2.0K            1.7K            2.0K            2.0K            1.7K            2.0K            1.7K            1.7K            2.0K            2.0K            1.7K            1.7K            2.0K            1.7K            2.0K            1.7K            2.0K            1.7K            2.0K            1.7K            2.1K            1.7K            2.0K            2.1K            1.7K            2.0K            1.7K            1.7K            2.1K            1.7K            2.0K            1.7K            2.1K            1.7K            2.0K            1.7K            2.0K            1.7K            2.0K            1.7K            2.0K            1.7K
smem_st_wf                15.29M          14.80M          16.35M          15.51M          16.07M          16.08M          15.91M          15.99M          15.81M          15.82M          15.81M          15.79M          16.14M          16.15M          16.16M          15.87M          15.80M          16.17M          16.00M          15.94M          16.08M          16.05M          15.87M          15.94M          16.18M          16.17M          16.45M          16.91M          15.68M          15.74M          15.86M          15.21M          16.62M          16.64M          15.72M          16.75M          15.81M          15.82M          14.68M          14.76M          14.68M          14.82M          16.31M          15.88M          14.81M          14.94M          15.85M          15.60M          15.86M          15.74M          17.45M          17.70M
gbl_ld_wf                    n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_rd_reqs                  n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_wr_reqs                  n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_rd_B                     n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
tma_wr_B                     n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a

=== FULL METRICS: fc2 pk=p mode=strip ===
metric                 checkered    checkered_e2         default      default_e2            dg10         dg10_e2            dg12         dg12_e2            dg14         dg14_e2            dg16         dg16_e2             dg2            dg20         dg20_e2            dg24         dg24_e2          dg2_e2             dg3            dg32         dg32_e2          dg3_e2             dg4          dg4_e2             dg6          dg6_e2         dgsnake      dgsnake_e2       dgswizzle    dgswizzle_e2         hilbert      hilbert_e2        kstagger       kstagger2    kstagger2_e2       kstagger3    kstagger3_e2     kstagger_e2          ncycle       ncycle_e2           nflat        nflat_e2           nlock        nlock_e2          nsnake       nsnake_e2        rowmajor     rowmajor_e2          zigzag       zigzag_e2          zorder       zorder_e2
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
long_sb                    2.50M           1.62M           2.51M           1.62M           2.45M           1.59M           2.45M           1.59M           2.49M           1.61M           2.45M           1.59M           2.50M           2.45M           1.59M           2.45M           1.59M           1.62M           2.45M           2.45M           1.59M           1.59M           2.45M           1.59M           2.45M           1.59M           2.45M           1.59M           2.45M           1.59M           2.47M           1.60M           2.50M           2.51M           1.62M           2.51M           1.62M           1.62M           2.49M           1.62M           2.48M           1.61M           2.49M           1.61M           2.49M           1.62M           2.51M           1.62M           2.50M           1.62M           2.46M           1.59M
short_sb                    1.1K            1.1K          974.34          931.11           14.0K           10.5K           14.1K           10.5K            1.3K            1.2K           13.6K           10.0K            1.2K           14.1K           10.5K           14.2K           10.6K            1.1K           14.2K           13.6K           10.1K           10.5K           13.9K           10.2K           14.2K           10.6K           14.2K           10.4K           13.8K           10.2K          785.07          698.16          844.88            1.1K          959.43          920.93          846.42          767.14            2.0K            1.9K            1.7K            1.5K            1.5K            1.3K            2.1K            1.9K            1.0K          987.56            1.3K          982.14            7.2K            5.2K
wait                      277.2K          263.6K          269.7K          257.9K          291.1K          273.6K          291.1K          273.5K          286.7K          270.4K          291.4K          273.8K          277.0K          291.1K          273.6K          291.2K          273.6K          263.4K          291.2K          291.4K          273.8K          273.6K          291.4K          273.8K          291.2K          273.6K          294.3K          276.0K          291.4K          273.8K          293.6K          275.3K          269.9K          269.7K          257.9K          269.9K          258.2K          258.2K          278.0K          264.2K          282.3K          267.1K          281.8K          267.0K          278.9K          264.8K          270.3K          258.6K          276.4K          263.0K          294.8K          276.8K
barrier                   223.4K          223.3K          224.1K          224.0K          220.3K          220.2K          220.3K          220.2K          222.6K          222.5K          220.3K          220.2K          223.5K          220.4K          220.2K          220.3K          220.2K          223.3K          220.3K          220.3K          220.3K          220.2K          220.3K          220.2K          220.3K          220.2K          220.1K          220.0K          220.3K          220.2K          220.6K          220.5K          224.2K          224.2K          224.1K          224.3K          224.2K          224.1K          223.3K          223.2K          222.6K          222.5K          223.1K          223.0K          223.2K          223.1K          224.1K          224.0K          223.5K          223.4K          220.4K          220.3K
sleeping                   10.4K            9.9K           11.6K           11.3K            9.3K            8.9K            9.2K            9.2K            9.5K            9.5K            9.2K            9.1K           10.1K            9.4K            9.1K            8.7K            8.9K            9.8K            8.6K            9.4K            9.4K            8.5K            9.2K            9.1K            9.0K            8.8K            9.1K            9.0K            9.0K            9.1K           10.3K           10.0K           11.6K           11.6K           11.6K           11.8K           11.5K           11.6K            9.0K            8.7K            8.9K            8.8K            9.6K            9.5K            8.8K            8.8K           10.5K           10.5K           10.0K           10.2K            9.2K            9.1K
not_selected              888.21          294.52          557.70          143.25            1.5K          391.88            1.5K          392.07            1.0K          295.93            1.5K          445.64          890.79            1.5K          389.36            1.5K          393.13          294.30            1.5K            1.5K          445.59          389.82            1.5K          449.40            1.5K          392.67            1.8K          575.18            1.5K          448.04            2.2K          709.39          640.34          607.29          270.69          663.11          326.77          332.17            1.2K          243.57            1.5K          220.53          865.11          234.98            1.1K          264.89          608.54          364.82          810.91          274.42            1.0K          397.16
mio_thr                    17.64           17.65           17.67           17.77           41.90           19.32           41.19           19.33           17.68           17.74           96.37           20.60           17.68           42.09           19.28           41.84           19.12           17.67           40.84           96.68           20.80           19.40           93.73           20.82           41.88           19.39           66.95           19.59           95.21           20.81           17.67           17.66           17.64           17.63           17.65           17.72           17.69           17.62           17.66           17.69           17.64           17.68           17.60           17.67           17.66           17.58           17.66           17.59           17.72           17.68           17.65           17.74
math_thr                  405.82           82.29          222.57           26.84          591.20           37.30          591.60           37.17          501.08           73.93          567.87           79.60          376.92          592.22           35.08          591.04           37.91           97.32          591.68          568.60           79.10           35.54          569.18           81.20          592.83           37.79          680.11          136.79          568.46           80.42          876.96          210.51          374.98          354.21          140.34          385.45          112.29          112.55          754.28           46.51          999.91           52.49          406.49           29.88          651.47           46.30          222.91           27.83          341.24           64.15          453.44           37.11
dram_rd_B                  3.56G           3.59G           5.27G           5.23G           4.45G           4.09G           4.21G           4.22G           3.63G           3.68G           3.89G           3.87G           4.53G           5.00G           4.49G           4.00G           3.97G           4.27G           3.96G           4.30G           4.34G           4.16G           4.25G           4.00G           4.10G           4.28G           3.59G           3.59G           3.83G           3.59G           4.52G           4.51G           5.23G           5.30G           5.27G           5.22G           5.19G           5.24G           2.96G           2.95G           2.95G           2.94G           4.24G           4.28G           2.95G           2.95G           4.38G           4.32G           4.45G           4.17G           4.32G           4.73G
dram_wr_B                  6.81M           5.34M          12.18M           8.66M          10.18M           7.13M           9.89M           7.44M           7.56M           6.45M           8.14M           6.10M          10.75M          12.23M           8.02M           8.73M           6.47M           7.58M           9.02M          10.77M           8.20M           6.93M           9.02M           6.65M          10.20M           8.11M           6.56M           5.33M           6.96M           5.43M          22.47M          15.17M          12.19M          12.49M           8.60M          12.51M           8.54M           8.53M           7.47M           5.66M           7.20M           5.63M           9.88M           7.45M           7.37M           5.80M           9.99M           7.45M          10.13M           7.51M          10.08M           7.92M
dram_rd_sec              111.15M         112.17M         164.77M         163.32M         139.05M         127.69M         131.52M         131.73M         113.53M         115.08M         121.70M         120.97M         141.61M         156.19M         140.38M         124.85M         123.93M         133.43M         123.88M         134.37M         135.53M         129.99M         132.89M         124.85M         128.24M         133.88M         112.30M         112.04M         119.57M         112.20M         141.31M         140.93M         163.41M         165.65M         164.64M         163.22M         162.23M         163.86M          92.40M          92.27M          92.05M          91.93M         132.59M         133.83M          92.07M          92.25M         137.01M         135.08M         139.13M         130.26M         135.10M         147.68M
dram_wr_sec               212.9K          166.7K          380.8K          270.7K          318.1K          222.7K          309.0K          232.4K          236.4K          201.5K          254.5K          190.7K          336.0K          382.2K          250.6K          272.9K          202.2K          236.9K          281.9K          336.6K          256.4K          216.7K          281.8K          207.9K          318.6K          253.3K          205.0K          166.4K          217.5K          169.6K          702.1K          474.1K          381.0K          390.2K          268.7K          390.8K          266.8K          266.4K          233.3K          177.0K          225.1K          175.8K          308.8K          232.8K          230.2K          181.3K          312.3K          232.8K          316.4K          234.8K          315.1K          247.5K
dram_pct                   26.69           26.92           38.67           38.28           33.47           30.73           31.60           31.68           27.30           27.63           29.18           29.04           34.01           37.50           33.74           29.98           29.75           32.09           29.82           32.33           32.58           31.20           31.92           29.98           30.87           32.22           26.97           26.92           28.70           26.93           33.99           33.93           38.27           38.82           38.56           38.19           38.04           38.37           22.17           22.13           22.10           22.07           31.84           32.14           22.14           22.10           32.91           32.52           33.41           31.35           32.46           35.42
lts_pct                    54.30           53.01           60.47           59.47           63.39           64.68           63.33           62.27           59.83           59.07           58.04           59.78           62.22           64.27           65.57           62.54           61.23           64.69           62.64           61.25           63.81           63.00           60.02           63.47           65.54           64.70           56.39           55.16           55.02           56.30           63.64           64.41           65.71           65.73           65.14           66.15           66.72           67.26           62.62           62.62           66.75           66.66           61.79           61.36           61.76           62.48           62.85           62.10           59.15           61.84           65.36           65.13
lts_sec                  468.49M         476.20M         568.76M         550.24M         554.76M         571.07M         540.52M         559.81M         509.46M         509.94M         510.26M         507.58M         554.72M         587.84M         573.60M         528.73M         533.57M         560.75M         542.85M         568.43M         557.79M         560.20M         535.61M         536.99M         566.00M         555.58M         488.58M         493.62M         477.55M         504.26M         587.39M         584.59M         622.16M         614.07M         616.25M         609.00M         604.60M         619.58M         488.55M         512.30M         549.91M         542.90M         559.40M         566.09M         525.91M         527.20M         550.78M         558.96M         546.36M         541.09M         568.07M         577.66M
lts_rd_sec               467.57M         475.55M         567.74M         549.49M         553.86M         570.42M         539.60M         559.16M         508.53M         509.26M         509.33M         506.92M         553.85M         586.92M         572.94M         527.82M         532.90M         560.12M         541.94M         567.51M         557.12M         559.55M         534.71M         536.35M         565.11M         554.96M         487.66M         492.98M         476.64M         503.59M         571.61M         573.18M         621.14M         613.05M         615.50M         607.98M         603.86M         618.82M         487.44M         511.46M         548.82M         542.03M         558.53M         565.48M         524.80M         526.36M         549.90M         558.35M         545.48M         540.46M         567.18M         577.04M
lts_wr_sec                667.5K          400.7K          675.5K          404.3K          664.6K          408.6K          667.6K          401.9K          666.6K          406.4K          667.2K          401.5K          660.4K          670.8K          405.3K          670.2K          419.4K          405.1K          668.0K          667.5K          407.5K          406.8K          671.5K          404.5K          670.6K          401.1K          664.9K          402.8K          663.3K          408.8K          15.56M          11.19M          669.6K          671.1K          404.8K          668.3K          404.2K          409.3K          680.1K          403.8K          670.9K          428.9K          665.2K          405.7K          672.0K          403.4K          667.6K          397.1K          672.7K          412.9K          680.3K          408.0K
lts_hit                    60.60           59.30           54.43           52.64           59.42           59.43           62.70           60.91           62.87           64.48           62.56           63.88           58.54           55.38           59.52           61.39           61.32           59.07           63.39           57.49           60.56           61.27           58.00           63.34           60.85           62.57           60.84           61.87           61.08           61.24           58.34           55.50           54.40           54.39           53.18           55.60           55.72           55.65           78.62           72.42           74.37           75.07           60.04           56.32           72.90           75.32           56.69           60.21           57.38           61.06           62.01           58.17
l1tex_pct                  47.99           47.96           46.78           46.76           48.05           47.99           47.80           47.99           47.87           47.92           47.90           48.00           48.03           47.89           47.98           47.97           48.00           48.00           47.93           47.95           47.97           47.99           47.96           48.03           48.01           48.00           47.97           47.94           47.92           47.99           48.00           48.01           46.77           46.62           46.64           46.73           46.78           46.72           48.04           48.01           47.99           47.99           48.00           48.04           47.94           47.90           47.94           47.96           48.04           47.98           48.04           47.94
sm_pct                     95.98           95.93           93.56           93.53           96.11           95.99           95.60           95.98           95.74           95.84           95.81           96.01           96.07           95.79           95.97           95.95           96.01           96.00           95.86           95.92           95.94           96.00           95.94           96.07           96.03           96.01           95.95           95.89           95.84           95.99           96.01           96.03           93.55           93.24           93.28           93.48           93.58           93.45           96.08           96.02           95.98           95.99           96.01           96.09           95.90           95.81           95.89           95.94           96.08           95.97           96.09           95.88
shared_pct                 95.97           95.92           93.56           93.52           96.10           95.99           95.59           95.97           95.73           95.83           95.80           96.00           96.06           95.78           95.97           95.95           96.00           95.99           95.85           95.91           95.93           95.99           95.93           96.07           96.02           96.00           95.94           95.89           95.84           95.98           96.00           96.02           93.55           93.23           93.27           93.47           93.57           93.45           96.07           96.01           95.97           95.98           96.01           96.08           95.89           95.80           95.88           95.93           96.07           95.96           96.08           95.87
lsu_pct                     0.09            0.06            0.09            0.06            0.09            0.06            0.09            0.06            0.09            0.06            0.09            0.06            0.09            0.09            0.06            0.09            0.06            0.06            0.09            0.09            0.06            0.06            0.09            0.06            0.09            0.06            0.09            0.06            0.09            0.06            0.38            0.27            0.09            0.09            0.06            0.09            0.06            0.06            0.09            0.06            0.09            0.06            0.09            0.06            0.09            0.06            0.09            0.06            0.09            0.06            0.09            0.06
miorq_rd_pct                1.59            1.46            1.55            1.43            1.66            1.50            1.65            1.50            1.57            1.45            1.66            1.50            1.59            1.66            1.50            1.66            1.50            1.46            1.66            1.66            1.50            1.50            1.66            1.50            1.66            1.50            1.66            1.50            1.66            1.50            2.47            2.09            1.54            1.53            1.41            1.54            1.42            1.41            1.58            1.46            1.57            1.45            1.58            1.46            1.58            1.45            1.59            1.47            1.59            1.46            1.69            1.52
miorq_wr_pct                1.59            1.46            1.55            1.43            1.66            1.50            1.65            1.50            1.57            1.45            1.66            1.50            1.59            1.66            1.50            1.66            1.50            1.46            1.66            1.66            1.50            1.50            1.66            1.50            1.66            1.50            1.66            1.50            1.66            1.50            2.47            2.10            1.54            1.53            1.41            1.54            1.42            1.41            1.58            1.46            1.57            1.45            1.58            1.46            1.58            1.45            1.59            1.47            1.59            1.46            1.69            1.52
warps_act                   7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            7.00            5.00            7.00            5.00            5.00            7.00            7.00            5.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            7.00            5.00            7.00            5.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00            7.00            5.00
cyc_act                    1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M           1.81M
inst_exec                 46.70M          44.30M          44.42M          42.62M          51.59M          47.85M          51.59M          47.84M          48.45M          45.58M          51.43M          47.73M          46.54M          51.59M          47.84M          51.60M          47.85M          44.19M          51.60M          51.43M          47.73M          47.86M          51.43M          47.72M          51.60M          47.85M          51.95M          48.11M          51.43M          47.72M          51.88M          48.03M          45.45M          45.40M          43.58M          45.45M          43.62M          43.62M          48.49M          45.61M          51.11M          47.50M          47.39M          44.82M          48.65M          45.73M          44.46M          42.68M          46.54M          44.19M          49.35M          46.23M
warps_elig                  0.04            0.04            0.04            0.04            0.05            0.05            0.05            0.05            0.05            0.04            0.05            0.05            0.04            0.05            0.05            0.05            0.05            0.04            0.05            0.05            0.05            0.05            0.05            0.05            0.05            0.05            0.05            0.05            0.05            0.05            0.05            0.05            0.04            0.04            0.04            0.04            0.04            0.04            0.05            0.04            0.05            0.04            0.05            0.04            0.05            0.04            0.04            0.04            0.04            0.04            0.05            0.04
regs                       96.00           96.00           99.00           99.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           99.00           99.00          128.00          127.00          127.00          128.00          128.00          128.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00           96.00
occ                          n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a             n/a
smem_wf                    85.6K           84.1K           86.4K           84.9K          105.5K          104.0K          105.6K          104.1K           84.7K           83.6K          106.0K          104.3K           85.6K          105.5K          104.1K          105.7K          104.1K           84.4K          105.5K          105.7K          104.2K          104.0K          105.9K          104.1K          105.5K          104.1K          106.3K          105.0K          106.1K          104.3K          175.2K          171.1K           86.4K           86.4K           84.8K           86.4K           85.1K           85.1K           84.1K           82.9K           83.9K           82.7K           85.4K           84.0K           83.9K           82.9K           86.1K           84.3K           85.6K           84.4K          102.8K           98.4K
smem_ld_wf                  2.1K            1.7K            2.1K            1.7K            2.0K            1.8K            2.0K            1.8K            2.1K            1.7K            2.0K            1.8K            2.0K            2.0K            1.8K            2.0K            1.8K            1.7K            2.0K            2.0K            1.8K            1.8K            2.0K            1.8K            2.0K            1.8K            2.0K            1.8K            2.0K            1.8K            2.0K            1.7K            2.1K            2.1K            1.7K            2.1K            1.7K            1.7K            2.0K            1.7K            2.0K            1.7K            2.0K            1.7K            2.0K            1.7K            2.1K            1.7K            2.0K            1.7K            2.1K            1.7K
